question_id,missed_columns_count,extra_columns_count,missed_columns,extra_columns,recall
1197,0,4,{},"{'patient': ['admission', 'birthday', 'description', 'sex']}",1.0
1198,0,4,{},"{'patient': ['admission', 'birthday', 'description', 'first date']}",1.0
1199,0,14,{},"{'laboratory': ['tp', 'hgb', 'dna-ii', 'aptt', 'cre', 'crp', 'cpk', 'u-pro', 'ua', 'fg', 'plt', 'pt', 'igg', 't-bil']}",1.0
1200,0,10,{},"{'examination': ['lac', 'acl iga', 'acl igg', 'thrombosis', 'ana', 'ana pattern', 'examination date', 'acl igm', 'kct', 'rvvt']}",1.0
1201,0,3,{},"{'patient': ['admission', 'description', 'first date']}",1.0
1202,0,14,{},"{'patient': ['diagnosis', 'birthday', 'description', 'first date'], 'examination': ['lac', 'acl iga', 'acl igg', 'symptoms', 'thrombosis', 'ana', 'ana pattern', 'acl igm', 'kct', 'rvvt']}",1.0
1203,0,20,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date'], 'laboratory': ['rbc', 'hgb', 'dna-ii', 'dna', 'cre', 'alb', 'ua', 'fg', 'hct', 'plt', 'c3', 'date', 'igg', 'glu', 't-bil']}",1.0
1204,0,16,{},"{'examination': ['diagnosis', 'lac', 'acl iga', 'acl igg', 'symptoms', 'thrombosis', 'ana', 'ana pattern', 'acl igm', 'kct', 'rvvt'], 'patient': ['diagnosis', 'admission', 'birthday', 'description', 'sex']}",1.0
1205,0,20,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date'], 'laboratory': ['hgb', 'dna-ii', 'rbc', 'cre', 'alp', 'alb', 'u-pro', 'hct', 'iga', 'got', 'un', 'date', 'gpt', 'glu', 't-bil']}",1.0
1206,0,14,{},"{'laboratory': ['hgb', 'aptt', 'alp', 'cpk', 'tg', 'ua', 'iga', 'plt', 'c3', 'ldh', 'igg', 'gpt', 'glu', 't-bil']}",1.0
1207,0,18,{},"{'patient': ['admission', 'diagnosis', 'description', 'first date'], 'laboratory': ['hgb', 'aptt', 'alp', 'tg', 'cpk', 'ua', 'hct', 'plt', 'iga', 'ldh', 'igg', 'gpt', 'glu', 't-bil']}",1.0
1208,0,20,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date'], 'laboratory': ['hgb', 'aptt', 'alp', 'cpk', 'alb', 'u-pro', 'ua', 'plt', 'got', 'ldh', 'pt', 'igg', 'date', 'glu', 't-bil']}",1.0
1209,0,19,{},"{'patient': ['admission', 'description', 'sex', 'first date'], 'laboratory': ['aptt', 'alp', 'cpk', 'alb', 'ua', 'plt', 'iga', 'got', 'c3', 'ldh', 'pt', 'igg', 'date', 'glu', 't-bil']}",1.0
1210,0,16,{},"{'laboratory': ['hgb', 'rbc', 'dna-ii', 'alp', 't-cho', 'cpk', 'alb', 'id', 'hct', 'plt', 'iga', 'date', 'igg', 'glu', 't-bil', 'wbc']}",1.0
1211,0,20,{},"{'patient': ['diagnosis', 'admission', 'description', 'first date', 'sex'], 'laboratory': ['hgb', 'rbc', 'cre', 'alp', 'cpk', 't-bil', 'alb', 'hct', 'plt', 'iga', 'date', 'gpt', 'glu', 'igg', 'wbc']}",1.0
1212,0,20,{},"{'patient': ['diagnosis', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['hgb', 'aptt', 'crp', 'cpk', 'alb', 'u-pro', 'ua', 'hct', 'plt', 'got', 'ldh', 'pt', 'gpt', 'date', 't-bil']}",1.0
1213,0,19,{},"{'patient': ['diagnosis', 'admission', 'description', 'first date', 'sex'], 'laboratory': ['aptt', 'crp', 'cpk', 'alb', 'u-pro', 'ua', 'plt', 'iga', 'got', 'ldh', 'gpt', 'igg', 'date', 't-bil']}",1.0
1214,0,18,{},"{'patient': ['admission', 'diagnosis', 'description', 'first date'], 'laboratory': ['hgb', 'aptt', 't-cho', 'alp', 'crp', 'cpk', 'alb', 'u-pro', 'ua', 'hct', 'plt', 'date', 'pt', 't-bil']}",1.0
1215,0,20,{},"{'laboratory': ['hgb', 'aptt', 't-cho', 'crp', 'tg', 'cpk', 'alb', 'u-pro', 'ua', 'fg', 'plt', 'date', 'pt', 'igg', 't-bil'], 'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date']}",1.0
1216,0,18,{},"{'patient': ['admission', 'diagnosis', 'description', 'first date'], 'laboratory': ['hgb', 'rbc', 'cre', 'alp', 'crp', 'u-pro', 'ua', 'hct', 'igm', 'plt', 'c3', 'date', 'glu', 't-bil']}",1.0
1217,0,20,{},"{'patient': ['diagnosis', 'admission', 'description', 'first date', 'sex'], 'laboratory': ['tp', 'hgb', 'rbc', 'alp', 'crp', 'u-pro', 'ua', 'fg', 'hct', 'iga', 'date', 'igg', 'glu', 't-bil', 'wbc']}",1.0
1218,0,20,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date'], 'laboratory': ['hgb', 'rbc', 'dna-ii', 'cre', 'alp', 'alb', 'u-pro', 'hct', 'iga', 'un', 'date', 'gpt', 'glu', 't-bil', 'wbc']}",1.0
1219,0,19,{},"{'laboratory': ['hgb', 'dna-ii', 'rbc', 'alp', 'ra', 'alb', 'u-pro', 'hct', 'iga', 'un', 'igg', 'glu', 't-bil', 'wbc'], 'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date']}",1.0
1220,0,18,{},"{'patient': ['admission', 'diagnosis', 'description', 'first date'], 'laboratory': ['rbc', 'hgb', 'rf', 'cre', 'alb', 'u-pro', 'ua', 'hct', 'c3', 'gpt', 'date', 'igg', 'glu', 't-bil']}",1.0
1221,0,17,{},"{'patient': ['admission', 'description', 'first date'], 'laboratory': ['rbc', 'rf', 'dna-ii', 'dna', 'ra', 'ssa', 'u-pro', 'ua', 'hct', 'iga', 'c3', 'date', 't-bil', 'rnp']}",1.0
1222,0,20,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date'], 'laboratory': ['rbc', 'hgb', 'crp', 'cpk', 'alb', 'u-pro', 'ua', 'hct', 'igm', 'c3', 'un', 'c4', 'ldh', 'date', 't-bil']}",1.0
1223,0,20,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date'], 'laboratory': ['rbc', 'hgb', 'crp', 'cpk', 'alb', 'u-pro', 'ua', 'fg', 'hct', 'c3', 'un', 'c4', 'date', 'glu', 't-bil']}",1.0
1224,0,18,{},"{'laboratory': ['hgb', 'rbc', 't-cho', 'crp', 'alb', 'ua', 'hct', 'iga', 'c3', 'gpt', 'date', 'igg', 'glu', 'wbc'], 'patient': ['admission', 'diagnosis', 'description', 'first date']}",1.0
1225,0,20,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date'], 'laboratory': ['hgb', 'rbc', 't-cho', 'tg', 'alb', 'u-pro', 'ua', 'hct', 'c3', 'gpt', 'ldh', 'igg', 'date', 'glu', 'wbc']}",1.0
1226,0,19,{},"{'patient': ['diagnosis', 'admission', 'description', 'first date', 'sex'], 'laboratory': ['hgb', 'tg', 'cpk', 'ua', 'hct', 'pic', 'tat2', 'plt', 'c3', 'tat', 'ldh', 'date', 'glu', 't-bil']}",1.0
1227,0,18,{},"{'patient': ['admission', 'diagnosis', 'description', 'first date'], 'laboratory': ['hgb', 'rbc', 'cre', 'crp', 'tg', 'alb', 'u-pro', 'ua', 'hct', 'plt', 'c3', 'date', 'glu', 't-bil']}",1.0
1228,0,20,{},"{'patient': ['admission', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['t-cho', 'crp', 't-bil', 'u-pro', 'ua', 'fg', 'plt', 'iga', 'got', 'c3', 'ldh', 'date', 'gpt', 'glu', 'igg']}",1.0
1229,0,20,{},"{'patient': ['diagnosis', 'admission', 'description', 'first date', 'sex'], 'laboratory': ['aptt', 't-cho', 'u-pro', 'ua', 'fg', 'iga', 'plt', 'got', 'c3', 'ldh', 'gpt', 'igg', 'date', 'glu', 't-bil']}",1.0
1230,0,20,{},"{'patient': ['diagnosis', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['cre', 'aptt', 'alp', 'igg', 'crp', 'alb', 'u-pro', 'ua', 'hct', 'plt', 'c3', 'ldh', 'date', 'gpt', 't-bil']}",1.0
1231,0,19,{},"{'patient': ['admission', 'diagnosis', 'description', 'first date'], 'laboratory': ['rbc', 'hgb', 'cre', 'aptt', 'alp', 'crp', 'u-pro', 'ua', 'plt', 'c3', 'ldh', 'pt', 'gpt', 'date', 't-bil']}",1.0
1232,0,18,{},"{'patient': ['admission', 'diagnosis', 'description', 'first date'], 'laboratory': ['hgb', 'rbc', 'cre', 'tg', 't-bil', 'u-pro', 'ua', 'plt', 'got', 'c3', 'ldh', 'date', 'gpt', 'igg']}",1.0
1233,0,19,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'sex'], 'laboratory': ['hgb', 'rbc', 'crp', 'tg', 'u-pro', 'ua', 'fg', 'hct', 'igm', 'plt', 'iga', 'date', 'igg', 't-bil']}",1.0
1234,0,18,{},"{'patient': ['admission', 'diagnosis', 'description', 'first date'], 'laboratory': ['rbc', 'hgb', 'alb', 'u-pro', 'ua', 'fg', 'hct', 'plt', 'iga', 'c3', 'c4', 'date', 'igg', 't-bil']}",1.0
1235,0,18,{},"{'patient': ['admission', 'description', 'sex', 'first date'], 'laboratory': ['hgb', 'rf', 'cre', 'ra', 'alb', 'ua', 'hct', 'plt', 'c3', 'ldh', 'date', 'glu', 't-bil', 'wbc']}",1.0
1236,0,18,{},"{'patient': ['diagnosis', 'description', 'first date'], 'laboratory': ['hgb', 'rf', 'cre', 'aptt', 'ra', 'alb', 'u-pro', 'ua', 'fg', 'hct', 'plt', 'c3', 'date', 't-bil', 'wbc']}",1.0
1237,0,18,{},"{'patient': ['diagnosis', 'birthday', 'description', 'first date'], 'laboratory': ['rbc', 'dna-ii', 'ra', 'alb', 'ua', 'fg', 'hct', 'plt', 'ldh', 'date', 'igg', 'glu', 't-bil', 'wbc']}",1.0
1238,2,3,"{'laboratory': ['hgb', 'id']}","{'patient': ['admission', 'description', 'first date']}",0.5
1239,0,19,{},"{'patient': ['diagnosis', 'admission', 'description', 'first date', 'sex'], 'laboratory': ['rbc', 'hgb', 'aptt', 'cre', 'ra', 'crp', 'plt', 'c3', 'ldh', 'pt', 'date', 'glu', 't-bil', 'wbc']}",1.0
1240,0,20,{},"{'laboratory': ['hgb', 'rbc', 'aptt', 'cre', 'crp', 'alb', 'ua', 'fg', 'plt', 'ldh', 'pt', 'glu', 't-bil', 'wbc'], 'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date', 'sex']}",1.0
1241,0,21,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['rbc', 'hgb', 'aptt', 'crp', 'cpk', 'alb', 'u-pro', 'fg', 'hct', 'ldh', 'pt', 'gpt', 'date', 'glu', 'wbc']}",1.0
1242,0,19,{},"{'patient': ['diagnosis', 'admission', 'description', 'first date', 'sex'], 'laboratory': ['rbc', 'hgb', 'aptt', 'cpk', 'u-pro', 'ua', 'fg', 'hct', 'ldh', 'pt', 'gpt', 'glu', 't-bil', 'wbc']}",1.0
1243,0,19,{},"{'patient': ['admission', 'diagnosis', 'description', 'first date'], 'laboratory': ['hgb', 'aptt', 'alp', 'crp', 'cpk', 'alb', 'u-pro', 'ua', 'fg', 'hct', 'plt', 'c3', 'date', 'gpt', 't-bil']}",1.0
1244,0,20,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'sex'], 'laboratory': ['hgb', 'dna-ii', 'aptt', 'cre', 'alp', 'crp', 'cpk', 'u-pro', 'fg', 'hct', 'plt', 'date', 'gpt', 't-bil', 'wbc']}",1.0
1245,0,20,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['alp', 'cpk', 'u-pro', 'fg', 'hct', 'pic', 'tat2', 'plt', 'got', 'c3', 'tat', 'pt', 'gpt', 't-bil']}",1.0
1246,0,32,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['dna-ii', 'alp', 'cpk', 'u-pro', 'fg', 'hct', 'plt', 'got', 'c3', 'tat', 'date', 'pt', 'gpt', 't-bil', 'wbc'], 'examination': ['acl iga', 'lac', 'acl igg', 'diagnosis', 'ana', 'symptoms', 'ana pattern', 'examination date', 'acl igm', 'kct', 'rvvt']}",1.0
1247,0,19,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date'], 'laboratory': ['hgb', 'rbc', 'dna-ii', 'crp', 'alb', 'u-pro', 'ua', 'hct', 'igm', 'plt', 'iga', 'date', 'igg', 'glu']}",1.0
1248,0,20,{},"{'patient': ['diagnosis', 'admission', 'description', 'first date', 'sex'], 'laboratory': ['hgb', 'aptt', 'ra', 'crp', 'alb', 'u-pro', 'hct', 'igm', 'iga', 'plt', 'date', 'pt', 'igg', 'glu', 't-bil']}",1.0
1249,0,20,{},"{'patient': ['admission', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['tp', 'hgb', 'dna-ii', 'dna', 'cre', 'crp', 'cpk', 'alb', 'ua', 'iga', 'c3', 'un', 'date', 'igg', 't-bil']}",1.0
1250,0,20,{},"{'patient': ['admission', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['tp', 'dna', 'dna-ii', 'cre', 'crp', 'alb', 'ua', 'igm', 'iga', 'plt', 'un', 'date', 'igg', 'glu', 'sc170']}",1.0
1251,0,32,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['hgb', 'dna-ii', 'dna', 'crp', 't-bil', 'alb', 'u-pro', 'fg', 'igm', 'iga', 'got', 'c3', 'date', 'gpt', 'glu'], 'examination': ['acl igg', 'acl iga', 'diagnosis', 'lac', 'ana', 'thrombosis', 'ana pattern', 'examination date', 'acl igm', 'kct', 'rvvt']}",1.0
1252,0,32,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['hgb', 'dna-ii', 'dna', 'crp', 'alb', 'u-pro', 'fg', 'igm', 'iga', 'plt', 'c3', 'date', 'glu', 't-bil', 'wbc'], 'examination': ['acl igg', 'acl iga', 'diagnosis', 'lac', 'ana', 'thrombosis', 'ana pattern', 'examination date', 'acl igm', 'kct', 'rvvt']}",1.0
1253,0,20,{},"{'patient': ['admission', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['hgb', 'dna-ii', 'dna', 'crp', 'alb', 'u-pro', 'ua', 'fg', 'igm', 'plt', 'c3', 'date', 'igg', 'glu', 't-bil']}",1.0
1254,0,20,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'sex'], 'laboratory': ['hgb', 'dna-ii', 'crp', 'alb', 'u-pro', 'ua', 'fg', 'hct', 'igm', 'plt', 'date', 'igg', 'glu', 't-bil', 'wbc']}",1.0
1255,0,19,{},"{'patient': ['admission', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['hgb', 'dna-ii', 'dna', 'crp', 'alb', 'u-pro', 'fg', 'iga', 'c3', 'c4', 'date', 'igg', 'glu', 't-bil']}",1.0
1256,0,20,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'first date', 'sex'], 'laboratory': ['tp', 'rbc', 'hgb', 'dna-ii', 'cre', 'aptt', 'ra', 'cpk', 'alb', 'u-pro', 'hct', 'c3', 'date', 'igg', 'rnp']}",1.0
1257,0,20,{},"{'patient': ['diagnosis', 'admission', 'description', 'first date', 'sex'], 'laboratory': ['rbc', 'hgb', 'cre', 'aptt', 'ra', 'cpk', 'u-pro', 'hct', 'plt', 'c3', 'date', 'glu', 't-bil', 'wbc', 'rnp']}",1.0
1258,0,32,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['rbc', 'rf', 'dna-ii', 'aptt', 'crp', 'ssa', 'u-pro', 'fg', 'hct', 'c3', 'c4', 'pt', 'date', 'sc170', 'rnp'], 'examination': ['lac', 'acl iga', 'acl igg', 'diagnosis', 'thrombosis', 'ana', 'symptoms', 'ana pattern', 'examination date', 'acl igm', 'rvvt']}",1.0
1259,0,18,{},"{'patient': ['admission', 'description', 'sex', 'first date'], 'laboratory': ['rbc', 'rf', 'dna-ii', 'dna', 'hgb', 'crp', 'u-pro', 'ua', 'hct', 'fg', 'c3', 'date', 't-bil', 'rnp']}",1.0
1260,0,19,{},"{'patient': ['diagnosis', 'admission', 'description', 'first date', 'sex'], 'laboratory': ['rbc', 'hgb', 'aptt', 'ra', 'crp', 'u-pro', 'ua', 'c3', 'sm', 'c4', 'pt', 'date', 't-bil', 'rnp']}",1.0
1261,0,26,{},"{'examination': ['acl iga', 'diagnosis', 'acl igg', 'lac', 'symptoms', 'ana', 'ana pattern', 'examination date', 'acl igm', 'kct', 'rvvt'], 'laboratory': ['rbc', 'dna-ii', 'hgb', 'aptt', 'dna', 't-cho', 'ra', 'crp', 'u-pro', 'fg', 'hct', 'plt', 'date', 'pt', 'rnp']}",1.0
1262,0,26,{},"{'examination': ['acl iga', 'acl igg', 'lac', 'diagnosis', 'thrombosis', 'ana', 'symptoms', 'examination date', 'acl igm', 'kct', 'rvvt'], 'laboratory': ['rbc', 'dna-ii', 'dna', 'aptt', 'crp', 'alb', 'fg', 'hct', 'iga', 'plt', 'c4', 'date', 'igg', 'wbc', 'rnp']}",1.0
1263,0,32,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date', 'sex'], 'examination': ['acl igg', 'lac', 'diagnosis', 'thrombosis', 'ana', 'symptoms', 'ana pattern', 'examination date', 'acl igm', 'kct', 'rvvt'], 'laboratory': ['hgb', 'dna-ii', 'rbc', 'dna', 'aptt', 'crp', 'alb', 'u-pro', 'fg', 'igm', 'iga', 'plt', 'date', 'igg', 'wbc']}",1.0
1264,0,20,{},"{'patient': ['admission', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['rbc', 'dna-ii', 'hgb', 'dna', 'aptt', 'ra', 'crp', 'fg', 'hct', 'igm', 'plt', 'c3', 'pt', 'date', 'wbc']}",1.0
1265,0,20,{},"{'patient': ['diagnosis', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['dna', 'dna-ii', 'rf', 'ra', 'crp', 'ssa', 'alb', 'u-pro', 'sm', 'ssb', 'date', 'centromea', 'igg', 't-bil', 'sc170']}",1.0
1266,0,20,{},"{'patient': ['diagnosis', 'admission', 'description', 'first date', 'sex'], 'laboratory': ['dna', 'dna-ii', 'rf', 'aptt', 'ra', 'crp', 'ssa', 'alb', 'u-pro', 'ssb', 'sm', 'date', 'centromea', 't-bil', 'sc170']}",1.0
1267,0,26,{},"{'examination': ['acl iga', 'acl igg', 'diagnosis', 'lac', 'ana', 'symptoms', 'ana pattern', 'examination date', 'acl igm', 'kct', 'rvvt'], 'laboratory': ['dna', 'dna-ii', 'aptt', 'ra', 'crp', 'ssa', 'u-pro', 'igm', 'c3', 'ssb', 'date', 'pt', 'centromea', 'sc170', 'rnp']}",1.0
1268,0,19,{},"{'patient': ['diagnosis', 'admission', 'description', 'first date', 'sex'], 'laboratory': ['dna', 'dna-ii', 'ra', 'ssa', 'u-pro', 'igm', 'iga', 'c3', 'ssb', 'c4', 'centromea', 'date', 'sc170', 'rnp']}",1.0
1269,0,18,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['dna', 'dna-ii', 'iga', 'plt', 'ra', 'c3', 'sm', 'ssb', 'ssa', 'centromea', 'u-pro', 'rnp']}",1.0
1270,0,31,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date'], 'laboratory': ['dna', 'dna-ii', 'ra', 'ssa', 'u-pro', 'igm', 'iga', 'c3', 'sm', 'ssb', 'c4', 'centromea', 'date', 'igg', 'rnp'], 'examination': ['acl iga', 'acl igg', 'diagnosis', 'lac', 'ana', 'thrombosis', 'ana pattern', 'examination date', 'acl igm', 'kct', 'rvvt']}",1.0
1271,0,19,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['dna', 'dna-ii', 'aptt', 'ra', 'iga', 'c3', 'sm', 'ssb', 'c4', 'centromea', 'igg', 'sc170', 'rnp']}",1.0
1272,0,18,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'sex'], 'laboratory': ['dna', 'dna-ii', 'iga', 'rf', 'aptt', 'ra', 'c3', 'sm', 'ssb', 'date', 'centromea', 'sc170', 'rnp']}",1.0
1273,0,20,{},"{'patient': ['admission', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['dna', 'dna-ii', 'ra', 'crp', 'ssa', 'u-pro', 'iga', 'c3', 'sm', 'c4', 'centromea', 'date', 'igg', 'sc170', 'rnp']}",1.0
1274,0,26,{},"{'examination': ['acl iga', 'acl igg', 'diagnosis', 'lac', 'ana', 'thrombosis', 'ana pattern', 'examination date', 'acl igm', 'kct', 'rvvt'], 'laboratory': ['dna', 'dna-ii', 'aptt', 'ra', 'crp', 'ssa', 'u-pro', 'c3', 'sm', 'c4', 'centromea', 'date', 'igg', 'sc170', 'rnp']}",1.0
1275,0,19,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date'], 'laboratory': ['dna', 'dna-ii', 'hgb', 'ra', 'crp', 'ssa', 'hct', 'igm', 'c3', 'sm', 'date', 'igg', 'sc170', 'rnp']}",1.0
1276,0,20,{},"{'patient': ['admission', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['dna-ii', 'hgb', 'ra', 'crp', 'ssa', 'u-pro', 'iga', 'ssb', 'sm', 'c4', 'centromea', 'date', 'igg', 'sc170', 'rnp']}",1.0
1277,0,20,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'first date', 'sex'], 'laboratory': ['dna-ii', 'hgb', 'ra', 'crp', 'ssa', 'u-pro', 'hct', 'iga', 'c3', 'sm', 'c4', 'centromea', 'date', 'sc170', 'rnp']}",1.0
1278,0,20,{},"{'patient': ['diagnosis', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['dna', 'hgb', 'ra', 'crp', 'ssa', 'u-pro', 'hct', 'igm', 'iga', 'c3', 'ssb', 'date', 'igg', 'sc170', 'rnp']}",1.0
1279,0,20,{},"{'patient': ['admission', 'birthday', 'description', 'first date', 'sex'], 'laboratory': ['hgb', 'dna-ii', 'aptt', 'igg', 'alp', 'u-pro', 'ua', 'iga', 'plt', 'c3', 'ldh', 'date', 'gpt', 'glu', 't-bil']}",1.0
1280,0,20,{},"{'patient': ['diagnosis', 'admission', 'birthday', 'description', 'first date'], 'laboratory': ['hgb', 'aptt', 'igg', 'alp', 't-cho', 'cpk', 'ua', 'igm', 'plt', 'iga', 'c3', 'date', 'gpt', 'glu', 't-bil']}",1.0
